datetime,target_tempmax,target_tempmin,temp,precip,windspeed,cloudcover,humidity,winddir_sin,winddir_cos,humidity_roll_mean_7,precip_roll_mean_7,temp_lag_1,humidity_lag_1,precip_lag_1,temp_lag_2,humidity_lag_2,precip_lag_2,temp_lag_3,humidity_lag_3,precip_lag_3,tempmax_vs_doy_avg
2024-01-13,19.9,18.0,-1.158685704212526,1.3528856057283494,-1.3766872931605632,0.9830614393698179,1.5900615470949353,0.28341171781402813,1.1172233307164274,1.3508731966607939,0.38208874051083597,-1.2769434823694261,1.5034423722748416,1.3767189613196007,-1.2532935273876409,1.3949039290972263,1.2603271649639176,-0.9442876526619146,1.2859939622736365,1.4774443181515535,-2.072211562722373
2024-01-14,23.1,17.8,-0.9939316181054484,1.4491283784198008,-1.5997810516208117,0.7738632437945798,1.1817827118305515,1.0096533449767249,0.5927169468467194,1.4623662242596762,0.7334226933394221,-1.1535168276458805,1.6062986083835542,1.3643813428303992,-1.2739008779087346,1.4970415526480998,1.3804400196764488,-1.2541500991821215,1.3874814839793346,1.2452027620387245,-1.5032583645396396
2024-01-15,25.3,17.5,-0.7673947497082164,-0.18065331083995692,0.2841217975990639,-0.9694550526657378,0.4672947501178798,0.7440509734151216,-0.6991642773398452,1.4809483955261582,0.7239909093708695,-0.9889479546811524,1.1948736639487034,1.4587769962439139,-1.1502567747821695,1.5991791761989735,1.368260737663229,-1.2748075956168015,1.4889690056850324,1.367504212129928,1.1226794732268113
2024-01-16,22.8,17.9,-0.9527430965786791,0.8475615501644826,0.8790384868263927,0.07653592521045273,0.9776432941983596,0.8587615406260626,-0.6031201901700073,1.5181127380591184,0.7593600992529421,-0.7626657543546511,0.47488001118771445,-0.16493207409167113,-0.9853979706134153,1.1906286819954788,1.4613635923377706,-1.1508626170087193,1.5904565273907305,1.3550783581863128,1.8448123786125865
2024-01-17,25.4,17.8,-0.8085832712349856,0.902821013760291,0.3584863837524802,-0.23726136815240445,0.9776432941983596,0.5871208428711703,-0.8065600630999311,1.4623662242596762,0.47169068821208615,-0.9478057364399706,0.9891611917312779,0.8647063008573709,-0.7587171148813782,0.47566531713936294,-0.15571164566568366,-0.9856026455312754,1.1845064405679384,1.4502243599316136,2.326234315536437
2024-01-18,26.2,18.2,-0.6026406636011387,-0.5717023174585327,0.2593336022145915,0.2508677548564845,0.6714341677500717,0.04369221825488194,-1.054814542688802,1.3322910253943119,0.2783391168567569,-0.803807972595833,0.9891611917312779,0.9196145651435887,-0.9441832695712269,0.9863534348937314,0.8729426035221499,-0.75837018474979,0.4740937886280526,-0.1721167127905483,2.0855233470745116
2024-01-19,27.0,19.5,-0.41729231673067674,-0.036532732048887295,1.0277676591332254,0.14626865706886544,0.4672947501178798,-0.3295498297497244,-1.1556985794151124,1.1464693127295074,0.023680949705835366,-0.598096881389923,0.6805924834051399,-0.5595091143903227,-0.7999318159235665,0.9863534348937314,0.9275356675335767,-0.9442876526619146,0.9815313971565426,0.8537195473932828,1.6259842254653825
2024-01-20,26.4,17.6,-0.6850177066546779,1.043241299661307,1.8209899114363308,0.7738632437945798,0.7735038765661677,1.1469781667818963,-0.19763815956346523,0.997811942597661,-0.11307991783817817,-0.4129568993046044,0.47488001118771445,-0.01986509627500286,-0.593858310712624,0.6799405642411103,-0.5517637663804638,-0.7996851776191508,0.9815313971565426,0.9086631343134357,1.6259842254653825
2024-01-21,16.8,14.8,-1.797107787877451,0.5757405980855037,0.16018082067670367,0.9830614393698179,0.36522504130178385,-0.1389547362903714,1.263484403697746,0.8491545724658165,-0.4101811128475866,-0.6803813178722875,0.7834487195138525,1.058879396565476,-0.4083921560227759,0.47566531713936294,-0.01032141162570897,-0.5931102132723463,0.6770688320394486,-0.5635698560171059,-1.2406645807629952
2024-01-22,15.0,8.3,-2.7444437829931476,1.3070495332800882,2.7877295314307413,0.9830614393698179,0.4672947501178798,-0.3684959189265343,1.3174805365301934,0.8491545724658165,-0.19089213557873747,-1.791221210384201,0.37202377507900175,0.5938670481105938,-0.6762877127970014,0.782078187791984,1.0658397717253845,-0.4071927453602224,0.4740937886280526,-0.028001938152118357,-1.3719614726513167
